X,Y,objectid,join_count,target_fid,id,d,e,datum,den,rok,mesic,srazka,pricina,alkohol,zavineni,nasledky,stav_vozovky,povetrnostni_podm,viditelnost,rozhled,misto_nehody,druh_komun,druh_vozidla,stav_ridic,ovlivneni_ridice,osoba,ozn_osoba,pohlavi,nasledek,usmrceno_os,tezce_zran_os,lehce_zran_os,hmotna_skoda,cas,hodina,mesic_t,den_v_tydnu,vek_skupina,nazev,point_x,point_y,globalid
-601333.316300001,-1157893.5426,380,1,381,60206132244,-601333.317,-1157893.543,2013/11/07 00:00:00+00,4,2013,11,srážka s jedoucím nekolejovým vozidlem,proti příkazu dopravní značky DEJ PŘEDNOST,Ne,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,povrch mokrý,neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,v blízkosti přechodu pro chodce (do vzdálenosti 20 m),uzel (křižovatka sledovaná ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,10,915,9,listopad,čtvrtek,24-32,Brno-Komín,16.56051137,49.21762775,{ED6B5CDF-7DD4-4572-AA5C-ACEF339D1C80}
-596700.153299998,-1161081.3726,381,1,382,60206132252,-596700.154,-1161081.373,2013/11/07 00:00:00+00,4,2013,11,havárie,řidič se plně nevěnoval řízení vozidla,Ne,řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, zhoršená viditelnost (svítání, soumrak)",dobré,žádné nebo žádné z uvedených,komunikace místní,jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,těžké zranění,0,1,0,0,1735,17,listopad,čtvrtek,61-70,Brno-střed,16.62843797,49.19361202,{22BF24B4-B40D-43A9-A3F8-F7ED39B52DBF}
-599694.903299998,-1161744.3797,382,1,383,60206132280,-599694.904,-1161744.38,2013/11/10 00:00:00+00,7,2013,11,jiný druh nehody,jiný druh nesprávného způsobu jízdy,Ne,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace místní,jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,300,1630,16,listopad,neděle,24-32,Brno-střed,16.58856594,49.18479079,{98EC517C-DD2B-4883-A3DB-DBCDF0E127A1}
-601154.261300001,-1160607.6557,383,1,384,60206132332,-601154.262,-1160607.656,2013/11/17 00:00:00+00,7,2013,11,srážka s jedoucím nekolejovým vozidlem,řidič se plně nevěnoval řízení vozidla,Ne,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace sledovaná (ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",žena,lehké zranění,0,0,1,150,1530,15,listopad,neděle,45-60,Brno-střed,16.56697867,49.19353783,{A869F626-3FF4-4383-9835-090772A99B94}
-599291.609299999,-1155777.4436,384,1,385,60206132450,-599291.61,-1155777.444,2013/12/02 00:00:00+00,1,2013,12,srážka s jedoucím nekolejovým vozidlem,řidič se plně nevěnoval řízení vozidla,Ne,řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,přechod pro chodce,uzel (křižovatka sledovaná ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,150,1500,15,prosinec,pondělí,61-70,Brno-Řečkovice a Mokrá Hora,16.58524585,49.23852698,{EF3B2FA8-7BD0-4B1C-AFF0-3C01833DB7DB}
-596340.112300001,-1161494.4476,385,1,386,60206132481,-596340.113,-1161494.448,2013/12/06 00:00:00+00,5,2013,12,srážka s jedoucím nekolejovým vozidlem,proti příkazu dopravní značky DEJ PŘEDNOST,Ne,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,uzel (křižovatka sledovaná ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,20,1600,16,prosinec,pátek,45-60,Brno-Černovice,16.63395677,49.19026572,{D29EB50C-32BF-4944-8CFA-71A8567B92DA}
-598222.291299999,-1160409.0637,386,1,387,60206132546,-598222.292,-1160409.064,2013/12/13 00:00:00+00,5,2013,12,srážka s jedoucím nekolejovým vozidlem,jiné nedání přednosti,Ne,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,parkoviště přiléhající ke komunikaci,komunikace místní,jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,220,1310,13,prosinec,pátek,33-44,Brno-střed,16.60668229,49.19815375,{967990A2-732A-417C-AD11-6C1836072F97}
-597723.149300002,-1159710.5606,387,1,388,60206132561,-597723.15,-1159710.561,2013/12/15 00:00:00+00,7,2013,12,srážka s jedoucím nekolejovým vozidlem,proti příkazu dopravní značky DEJ PŘEDNOST,Ne,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,parkoviště přiléhající ke komunikaci,komunikace sledovaná (ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,150,1840,18,prosinec,neděle,45-60,Brno-střed,16.61246264,49.20488093,{CDF00E3C-ADFD-4872-850D-BCE3E139CBEA}
-597498.852299999,-1161664.9676,388,1,389,60206132608,-597498.853,-1161664.968,2013/12/20 00:00:00+00,5,2013,12,srážka s jedoucím nekolejovým vozidlem,řidič se plně nevěnoval řízení vozidla,Ne,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,parkoviště přiléhající ke komunikaci,komunikace sledovaná (ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,těžké zranění,0,1,0,70,1635,16,prosinec,pátek,33-44,Brno-střed,16.61840167,49.18762396,{70A3FA5C-51C9-4310-B724-3F394FCD69A1}
-597455.418299999,-1157634.1316,389,1,390,60206140102,-597455.419,-1157634.132,2014/01/20 00:00:00+00,1,2014,1,srážka s jedoucím nekolejovým vozidlem,při odbočování vlevo,Ne,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,povrch mokrý,déšť,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace sledovaná (ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",žena,těžké zranění,0,1,0,100,700,7,leden,pondělí,33-44,Brno-Královo Pole,16.6130555,49.22370382,{AC9029A3-E4C1-4FB4-AB8D-9AC55EF5F8C1}
-599097.827300001,-1161109.8727,390,1,391,60206140118,-599097.828,-1161109.873,2014/01/22 00:00:00+00,3,2014,1,srážka s jedoucím nekolejovým vozidlem,při odbočování vlevo,Ne,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,povrch mokrý,neztížené,"ve dne, zhoršená viditelnost (svítání, soumrak)",dobré,přechod pro chodce,uzel (křižovatka sledovaná ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,0,650,6,leden,středa,24-32,Brno-střed,16.59577265,49.19104152,{90BCC803-A8DB-4DF1-8B4A-C642E66D31BC}
-598812.155299999,-1161309.6326,391,1,392,60206140228,-598812.156,-1161309.633,2014/02/04 00:00:00+00,2,2014,2,srážka s jedoucím nekolejovým vozidlem,při vjíždění na silnici,Ne,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace sledovaná (ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,230,1740,17,únor,úterý,33-44,Brno-střed,16.5999642,49.18953198,{1444A984-879D-4A8B-A3F8-29598B3E59E8}
-597414.561299998,-1161189.8487,392,1,393,60206140259,-597414.562,-1161189.849,2014/02/10 00:00:00+00,1,2014,2,srážka s jedoucím nekolejovým vozidlem,při odbočování vlevo,Ne,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,povrch mokrý,sněžení,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,"zastávka autobusu, trolejbusu, tramvaje s nástup. ostrůvkem",komunikace sledovaná (ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,60,930,9,únor,pondělí,19-24,Brno-střed,16.61885192,49.19195316,{218B0DF0-A535-4525-9028-9BF375ACBDC3}
-597701.127300002,-1161186.6146,393,1,394,60206140345,-597701.128,-1161186.615,2014/02/25 00:00:00+00,2,2014,2,havárie,řidič se plně nevěnoval řízení vozidla,Ne,řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,přechod pro chodce,uzel (křižovatka sledovaná ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,0,1805,18,únor,úterý,24-32,Brno-střed,16.61493804,49.19170547,{412972A1-04DA-440C-ADFB-5617C538B4E5}
-598967.996300001,-1159159.1166,394,1,395,60206140374,-598967.997,-1159159.117,2014/03/03 00:00:00+00,1,2014,3,srážka s jedoucím nekolejovým vozidlem,při odbočování vlevo,Ne,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,v blízkosti přechodu pro chodce (do vzdálenosti 20 m),uzel (křižovatka sledovaná ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,220,1540,15,březen,pondělí,45-60,Brno-střed,16.59466291,49.20860753,{758C576B-E96A-4E4C-868B-B3516B4DC650}
-599431.425299998,-1156276.3866,395,1,396,60206140379,-599431.426,-1156276.387,2014/01/29 00:00:00+00,3,2014,1,srážka s jedoucím nekolejovým vozidlem,nesprávné otáčení nebo couvání,Nezjišťován,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,parkoviště přiléhající ke komunikaci,komunikace místní,jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",žena,lehké zranění,0,0,1,20,1530,15,leden,středa,19-24,Brno-Medlánky,16.58407534,49.23393088,{10DB56D2-F37D-49EE-BBDF-15E80F5E5879}
-599160.109299999,-1160281.3687,396,1,397,60206140396,-599160.11,-1160281.369,2014/03/06 00:00:00+00,4,2014,3,srážka s jedoucím nekolejovým vozidlem,při odbočování vlevo,Ne,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,přechod pro chodce,uzel (křižovatka sledovaná ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,800,1335,13,březen,čtvrtek,19-24,Brno-střed,16.59369948,49.19838832,{3B5AC6F0-795F-40B7-A7F8-B8DD6E30A795}
-593940.827300001,-1159834.4136,397,1,398,60206140436,-593940.828,-1159834.414,2014/03/12 00:00:00+00,3,2014,3,srážka s jedoucím nekolejovým vozidlem,při odbočování vlevo,Ne,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,v blízkosti přechodu pro chodce (do vzdálenosti 20 m),uzel (křižovatka sledovaná ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,250,1845,18,březen,středa,24-32,Brno-Vinohrady,16.66425663,49.20741482,{38BA6848-C077-47EB-A94C-746785D45D25}
-601086.116300002,-1159725.8996,398,1,399,60206140521,-601086.117,-1159725.9,2014/03/20 00:00:00+00,4,2014,3,srážka s jedoucím nekolejovým vozidlem,"jízda po nesprávné straně vozovky, vjetí do protisměru",Ne,řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, znečistěný (písek, prach, listí, štěrk atd.)",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace účelová - polní a lesní cesty atd.,jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,2,200,1745,17,březen,čtvrtek,16-18,Brno-Jundrov,16.56660159,49.20148686,{D9AE71D3-C2F2-4406-AF88-520A2A9C38A7}
-601086.116300002,-1159725.8996,399,1,400,60206140521,-601086.117,-1159725.9,2014/03/20 00:00:00+00,4,2014,3,srážka s jedoucím nekolejovým vozidlem,"jízda po nesprávné straně vozovky, vjetí do protisměru",Ne,řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, znečistěný (písek, prach, listí, štěrk atd.)",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace účelová - polní a lesní cesty atd.,jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,2,200,1745,17,březen,čtvrtek,24-32,Brno-Jundrov,16.56660159,49.20148686,{3B3C4F52-502A-435A-8BC4-F9D9C123B575}
